Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
applr,201,1,68.49,25.15,3.085,0.37,0.324,0.0,0,0,2,0.0,736.097,-1,8.057,601.981,48549614.763,11283905.969,1254
applr,202,1,118.81,38.53,3.853,0.32,0.26,0.0,0,0,7,0.0,1393.045,-1,7.726,484.117,660573968.454,10112326.407,1804
applr,204,1,17.45,7.52,0.752,0.43,1.33,0.0,1,0,0,0.0,40.324,-1,2.47,783.461,1168750.555,20792625.05,107
applr,205,1,12.36,5.93,0.8,0.48,1.25,0.25,0,0,0,0.0,11.044,-1,1.004,375.348,285207.888,7598449.811,47
applr,206,1,4.36,0.24,0.029,0.06,33.911,0.0,1,0,1,0.0,87.599,-1,0.152,89.068,18790898.122,1908980.072,104
applr,207,1,29.0,5.87,0.592,0.2,1.689,0.0,1,0,0,0.0,176.719,-1,0.918,410.072,6899265.01,7873945.612,557
applr,208,1,28.63,6.06,0.648,0.21,1.543,0.0,1,0,0,0.0,188.67,-1,2.394,497.437,30886054.403,10526182.538,462
applr,210,1,15.73,3.55,0.386,0.23,2.593,0.0,1,0,0,0.0,21.592,-1,2.144,230.448,101659.355,4787447.283,221
applr,211,1,86.68,32.3,3.377,0.37,0.296,0.0,0,0,4,0.0,529.793,-1,8.291,316.921,38658044323.55,6262588.443,1065
applr,212,1,59.42,30.13,3.013,0.51,0.332,0.0,0,0,1,0.0,231.412,-1,8.6,460.956,13863876.258,8846460.896,522
applr,213,1,100.98,44.08,4.408,0.44,0.227,0.0,0,0,6,0.0,839.065,-1,8.803,406.068,329275860.793,7926162.389,1254
applr,214,1,55.6,25.0,2.5,0.45,0.4,0.0,1,0,0,0.0,370.189,-1,3.526,540.408,121016355.497,10879709.476,649
