Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
fastdwa,212,1,16.46,10.77,1.077,0.65,0.928,0.25,0,0,0,0.0,243.625,-1,0.926,2847.399,9998477.99,368643188.361,212
fastdwa,215,1,23.14,9.61,0.961,0.42,1.04,0.2428,0,0,0,0.0,333.457,-1,0.946,3345.997,49506458.691,529516734.74,429
fastdwa,216,1,16.17,5.19,0.519,0.32,1.925,0.0,1,0,0,0.0,366.935,-1,2.396,2358.207,8990431.196,334285860.035,349
fastdwa,217,1,34.7,11.81,1.181,0.34,0.847,0.1715,0,0,2,0.0,1064.538,-1,1.7,2954.171,240072839.152,553029428.373,809
fastdwa,218,1,23.45,9.72,0.972,0.41,1.029,0.2394,0,0,0,0.0,484.505,-1,0.894,2000.481,172831101.246,234668981.97,508
fastdwa,219,1,30.83,12.45,1.245,0.4,0.803,0.0,0,0,1,0.0,867.552,-1,2.053,2171.379,83433640.946,303394778.811,649
fastdwa,221,1,34.9,9.64,0.964,0.28,1.037,0.0,0,0,2,0.0,1177.508,-1,0.802,1573.475,312563269.841,184559304.54,950
fastdwa,222,1,20.96,8.57,0.858,0.41,1.166,0.25,0,0,0,0.0,238.595,-1,0.926,621.393,20506120.504,72341220.433,368
fastdwa,223,1,34.14,10.65,1.065,0.31,0.939,0.0,0,0,2,0.0,1215.862,-1,2.122,1195.921,214785835.092,55447528.94,780
fastdwa,224,1,16.27,8.55,0.855,0.53,1.17,0.0,0,0,0,0.0,147.398,-1,0.851,1548.547,9690669.487,125367639.975,144
fastdwa,225,1,29.7,10.86,1.086,0.37,0.921,0.0,0,0,1,0.0,867.178,-1,0.701,3923.628,79849337.268,594462191.178,686
fastdwa,226,1,17.36,8.15,0.815,0.47,1.227,0.25,0,0,1,0.0,335.492,-1,0.553,1701.718,53127082.95,218230294.963,298
fastdwa,227,1,30.57,9.75,0.975,0.32,1.025,0.1866,0,0,3,0.0,941.717,-1,0.852,1734.321,136682248.135,145780716.987,686
fastdwa,228,1,84.04,17.66,1.766,0.21,0.566,0.0,0,0,5,0.0,2428.377,-1,2.101,1506.495,1142389597.614,187207571.002,2824
fastdwa,229,1,22.77,9.4,0.94,0.41,1.064,0.2326,0,0,0,0.0,254.714,-1,0.463,1372.206,7713835.768,60678357.695,400
fastdwa,230,1,30.92,10.68,1.069,0.35,0.936,0.1996,0,0,1,0.0,1215.847,-1,0.63,1767.832,232485974.017,96005965.587,753
fastdwa,231,1,30.39,9.74,0.974,0.32,1.027,0.196,0,0,2,0.0,953.013,-1,0.838,2256.22,161372475.364,307614337.446,776
fastdwa,232,1,29.16,6.12,0.612,0.21,1.633,0.0,1,0,3,0.0,1304.82,-1,1.3,2737.166,571781610.083,385179222.23,934
fastdwa,233,1,9.84,8.03,0.803,0.82,1.245,0.25,0,0,0,0.0,1.341,-1,0.224,1293.913,12535904.889,170866324.905,32
fastdwa,234,1,35.79,11.33,1.133,0.32,0.883,0.1582,0,0,3,0.0,1225.74,-1,0.425,1927.641,612187976.499,133346837.941,917
fastdwa,235,1,20.18,8.89,0.889,0.44,1.125,0.25,0,0,0,0.0,284.51,-1,1.293,1678.3,854809426.905,161572617.498,284
fastdwa,236,1,20.42,8.72,0.872,0.43,1.147,0.25,0,0,1,0.0,449.098,-1,0.788,1652.141,2454459536.196,156922331.959,409
fastdwa,237,1,34.72,5.32,0.532,0.15,1.879,0.0,1,0,4,0.0,1286.702,-1,0.994,1788.489,491618339.551,255053657.307,1179
fastdwa,238,1,18.87,8.5,0.85,0.45,1.177,0.25,0,0,1,0.0,434.02,-1,1.242,1360.805,91307478.63,139310466.394,328
fastdwa,239,1,23.07,9.67,0.967,0.42,1.034,0.25,0,0,1,0.0,465.451,-1,0.922,2176.434,84805569.438,248854479.712,479
fastdwa,240,1,57.03,16.83,1.683,0.3,0.594,0.0,0,0,1,0.0,1795.623,-1,1.275,2745.872,211909868.768,306390103.133,1802
fastdwa,241,1,23.19,11.3,1.13,0.49,0.885,0.25,0,0,2,0.0,514.6,-1,2.132,2302.084,26133730.789,354955128.669,382
fastdwa,242,1,47.62,11.58,1.158,0.24,0.864,0.0,1,0,1,0.0,736.634,-1,0.94,1789.433,104592555.401,157392007.845,1582
