Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
fastdwa,90,1,27.05,10.29,1.03,0.38,0.971,0.2224,0,0,1,0.0,598.713,-1,1.046,1343.343,584979570.062,127278971.248,521
fastdwa,91,1,31.33,12.02,1.202,0.38,0.832,0.0,0,0,0,0.0,227.203,-1,4.064,546.167,55451601.322,18481275.581,400
fastdwa,92,1,59.9,12.39,1.239,0.21,0.807,0.125,0,0,9,0.0,2265.195,-1,0.543,949.3,2778608832.206,31492658.297,1664
fastdwa,93,1,9.19,8.03,0.803,0.87,1.245,0.0,0,0,0,0.0,0.209,-1,0.23,673.885,2710106.131,22148933.216,5
fastdwa,94,1,10.7,8.34,0.835,0.78,1.198,0.0,0,0,0,0.0,26.791,-1,1.107,460.229,8100482.098,15876677.026,24
fastdwa,95,1,26.45,9.16,0.916,0.35,1.091,0.0,0,0,0,0.0,462.295,-1,1.599,643.808,26039110.144,22678408.741,469
fastdwa,96,1,98.14,28.08,2.808,0.29,0.356,0.0,1,0,8,0.0,2860.718,-1,3.862,992.78,1452331391.864,59401636.744,2025
fastdwa,97,1,9.68,8.23,0.823,0.85,1.215,0.0,0,0,0,0.0,1.679,-1,0.919,866.475,98471.461,36044748.449,5
fastdwa,98,1,94.03,29.42,2.942,0.31,0.34,0.0,0,0,7,0.0,2167.594,-1,7.871,611.734,3198793019.1,19417284.915,1682
fastdwa,99,1,36.07,12.69,1.269,0.35,0.788,0.0,0,0,2,0.0,559.436,-1,3.682,799.638,32198960.516,25802756.317,606
fastdwa,100,1,47.07,11.87,1.187,0.25,0.843,0.0,0,0,4,0.0,1411.563,-1,2.01,1247.724,1022429835.438,43382616.475,1170
